Notes,State,State Code,Mother's Education,Mother's Education Code,Year,Year Code,Births
NA,Wyoming,56,Excluded,999,2006,2006,7672
NA,Alabama,01,0 -  8 years,19176,2014,2014,2054
NA,Alabama,01,0 -  8 years,19176,2015,2015,2154
NA,Alabama,01,0 -  8 years,19176,2016,2016,2240
NA,Alabama,01,0 -  8 years,19176,2017,2017,1990
NA,Alabama,01,0 -  8 years,19176,2018,2018,1856
NA,Alabama,01,0 -  8 years,19176,2019,2019,2350
NA,Alabama,01,0 -  8 years,19176,2020,2020,2294
NA,Alabama,01,0 -  8 years,19176,2021,2021,2386
NA,Alabama,01,0 -  8 years,19176,2022,2022,2610
NA,Alabama,01,0 -  8 years,19176,2023,2023,2709
NA,Alabama,01,0 -  8 years,19176,2024,2024,3020
NA,Alabama,01,9 - 11 years,19177,2014,2014,7598
NA,Alabama,01,9 - 11 years,19177,2015,2015,7302
NA,Alabama,01,9 - 11 years,19177,2016,2016,7093
NA,Alabama,01,9 - 11 years,19177,2017,2017,6628
NA,Alabama,01,9 - 11 years,19177,2018,2018,6169
NA,Alabama,01,9 - 11 years,19177,2019,2019,5855
NA,Alabama,01,9 - 11 years,19177,2020,2020,5612
NA,Alabama,01,9 - 11 years,19177,2021,2021,5240
NA,Alabama,01,9 - 11 years,19177,2022,2022,4978
NA,Alabama,01,9 - 11 years,19177,2023,2023,5024
NA,Alabama,01,9 - 11 years,19177,2024,2024,4778
NA,Alabama,01,12 years,19178,2014,2014,18187
NA,Alabama,01,12 years,19178,2015,2015,18284
NA,Alabama,01,12 years,19178,2016,2016,18061
NA,Alabama,01,12 years,19178,2017,2017,18365
NA,Alabama,01,12 years,19178,2018,2018,18306
NA,Alabama,01,12 years,19178,2019,2019,18887
NA,Alabama,01,12 years,19178,2020,2020,19011
NA,Alabama,01,12 years,19178,2021,2021,19165
NA,Alabama,01,12 years,19178,2022,2022,19265
NA,Alabama,01,12 years,19178,2023,2023,19452
NA,Alabama,01,12 years,19178,2024,2024,19511
NA,Alabama,01,13 - 15 years,19179,2014,2014,12937
NA,Alabama,01,13 - 15 years,19179,2015,2015,13182
NA,Alabama,01,13 - 15 years,19179,2016,2016,12969
NA,Alabama,01,13 - 15 years,19179,2017,2017,13035
NA,Alabama,01,13 - 15 years,19179,2018,2018,12493
NA,Alabama,01,13 - 15 years,19179,2019,2019,12545
NA,Alabama,01,13 - 15 years,19179,2020,2020,11508
NA,Alabama,01,13 - 15 years,19179,2021,2021,11255
NA,Alabama,01,13 - 15 years,19179,2022,2022,10808
NA,Alabama,01,13 - 15 years,19179,2023,2023,10207
NA,Alabama,01,13 - 15 years,19179,2024,2024,9807
NA,Alabama,01,13 - 15 years,19179,2014,2014,4664
NA,Alabama,01,13 - 15 years,19179,2015,2015,4781
NA,Alabama,01,13 - 15 years,19179,2016,2016,4687
NA,Alabama,01,13 - 15 years,19179,2017,2017,4857
NA,Alabama,01,13 - 15 years,19179,2018,2018,5034
NA,Alabama,01,13 - 15 years,19179,2019,2019,5017
NA,Alabama,01,13 - 15 years,19179,2020,2020,5096
NA,Alabama,01,13 - 15 years,19179,2021,2021,5039
NA,Alabama,01,13 - 15 years,19179,2022,2022,5217
NA,Alabama,01,13 - 15 years,19179,2023,2023,5093
NA,Alabama,01,13 - 15 years,19179,2024,2024,5125
NA,Alabama,01,16 years and over,16+,2014,2014,9093
NA,Alabama,01,16 years and over,16+,2015,2015,9013
NA,Alabama,01,16 years and over,16+,2016,2016,9098
NA,Alabama,01,16 years and over,16+,2017,2017,8959
NA,Alabama,01,16 years and over,16+,2018,2018,8833
NA,Alabama,01,16 years and over,16+,2019,2019,8892
NA,Alabama,01,16 years and over,16+,2020,2020,8850
NA,Alabama,01,16 years and over,16+,2021,2021,9266
NA,Alabama,01,16 years and over,16+,2022,2022,9355
NA,Alabama,01,16 years and over,16+,2023,2023,9398
NA,Alabama,01,16 years and over,16+,2024,2024,9642
NA,Alabama,01,16 years and over,16+,2014,2014,3695
NA,Alabama,01,16 years and over,16+,2015,2015,3756
NA,Alabama,01,16 years and over,16+,2016,2016,3884
NA,Alabama,01,16 years and over,16+,2017,2017,3821
NA,Alabama,01,16 years and over,16+,2018,2018,3857
NA,Alabama,01,16 years and over,16+,2019,2019,3915
NA,Alabama,01,16 years and over,16+,2020,2020,4076
NA,Alabama,01,16 years and over,16+,2021,2021,4421
NA,Alabama,01,16 years and over,16+,2022,2022,4558
NA,Alabama,01,16 years and over,16+,2023,2023,4565
NA,Alabama,01,16 years and over,16+,2024,2024,4615
NA,Alabama,01,16 years and over,16+,2014,2014,1016
NA,Alabama,01,16 years and over,16+,2015,2015,1034
NA,Alabama,01,16 years and over,16+,2016,2016,998
NA,Alabama,01,16 years and over,16+,2017,2017,1139
NA,Alabama,01,16 years and over,16+,2018,2018,1101
NA,Alabama,01,16 years and over,16+,2019,2019,1056
NA,Alabama,01,16 years and over,16+,2020,2020,1121
NA,Alabama,01,16 years and over,16+,2021,2021,1220
NA,Alabama,01,16 years and over,16+,2022,2022,1250
NA,Alabama,01,16 years and over,16+,2023,2023,1275
NA,Alabama,01,16 years and over,16+,2024,2024,1298
NA,Alabama,01,Not stated/Not on certificate,NR,2014,2014,178
NA,Alabama,01,Not stated/Not on certificate,NR,2015,2015,151
NA,Alabama,01,Not stated/Not on certificate,NR,2016,2016,121
NA,Alabama,01,Not stated/Not on certificate,NR,2017,2017,147
NA,Alabama,01,Not stated/Not on certificate,NR,2018,2018,112
NA,Alabama,01,Not stated/Not on certificate,NR,2019,2019,98
NA,Alabama,01,Not stated/Not on certificate,NR,2020,2020,79
NA,Alabama,01,Not stated/Not on certificate,NR,2021,2021,62
NA,Alabama,01,Not stated/Not on certificate,NR,2022,2022,108
NA,Alabama,01,Not stated/Not on certificate,NR,2023,2023,135
NA,Alabama,01,Not stated/Not on certificate,NR,2024,2024,138
NA,Alabama,01,Excluded,999,2007,2007,64804
NA,Alabama,01,Excluded,999,2008,2008,64546
NA,Alabama,01,Excluded,999,2009,2009,62475
NA,Alabama,01,Excluded,999,2010,2010,60050
NA,Alabama,01,Excluded,999,2011,2011,59354
NA,Alabama,01,Excluded,999,2012,2012,58448
NA,Alabama,01,Excluded,999,2013,2013,58167
NA,Alaska,02,0 -  8 years,19176,2013,2013,108
NA,Alaska,02,0 -  8 years,19176,2014,2014,80
NA,Alaska,02,0 -  8 years,19176,2015,2015,87
NA,Alaska,02,0 -  8 years,19176,2016,2016,76
NA,Alaska,02,0 -  8 years,19176,2017,2017,88
NA,Alaska,02,0 -  8 years,19176,2018,2018,63
NA,Alaska,02,0 -  8 years,19176,2019,2019,68
NA,Alaska,02,0 -  8 years,19176,2020,2020,53
NA,Alaska,02,0 -  8 years,19176,2021,2021,60
NA,Alaska,02,0 -  8 years,19176,2022,2022,47
NA,Alaska,02,0 -  8 years,19176,2023,2023,39
NA,Alaska,02,0 -  8 years,19176,2024,2024,39
NA,Alaska,02,9 - 11 years,19177,2013,2013,1201
NA,Alaska,02,9 - 11 years,19177,2014,2014,1080
NA,Alaska,02,9 - 11 years,19177,2015,2015,998
NA,Alaska,02,9 - 11 years,19177,2016,2016,1050
NA,Alaska,02,9 - 11 years,19177,2017,2017,942
NA,Alaska,02,9 - 11 years,19177,2018,2018,880
NA,Alaska,02,9 - 11 years,19177,2019,2019,830
NA,Alaska,02,9 - 11 years,19177,2020,2020,735
NA,Alaska,02,9 - 11 years,19177,2021,2021,712
NA,Alaska,02,9 - 11 years,19177,2022,2022,714
NA,Alaska,02,9 - 11 years,19177,2023,2023,651
NA,Alaska,02,9 - 11 years,19177,2024,2024,644
NA,Alaska,02,12 years,19178,2013,2013,3217
NA,Alaska,02,12 years,19178,2014,2014,3337
NA,Alaska,02,12 years,19178,2015,2015,3341
NA,Alaska,02,12 years,19178,2016,2016,3346
NA,Alaska,02,12 years,19178,2017,2017,3097
NA,Alaska,02,12 years,19178,2018,2018,3021
NA,Alaska,02,12 years,19178,2019,2019,3001
NA,Alaska,02,12 years,19178,2020,2020,2994
NA,Alaska,02,12 years,19178,2021,2021,2848
NA,Alaska,02,12 years,19178,2022,2022,3027
NA,Alaska,02,12 years,19178,2023,2023,2971
NA,Alaska,02,12 years,19178,2024,2024,2925
NA,Alaska,02,13 - 15 years,19179,2013,2013,3159
NA,Alaska,02,13 - 15 years,19179,2014,2014,3031
NA,Alaska,02,13 - 15 years,19179,2015,2015,3039
NA,Alaska,02,13 - 15 years,19179,2016,2016,2911
NA,Alaska,02,13 - 15 years,19179,2017,2017,2723
NA,Alaska,02,13 - 15 years,19179,2018,2018,2556
NA,Alaska,02,13 - 15 years,19179,2019,2019,2446
NA,Alaska,02,13 - 15 years,19179,2020,2020,2300
NA,Alaska,02,13 - 15 years,19179,2021,2021,2257
NA,Alaska,02,13 - 15 years,19179,2022,2022,2160
NA,Alaska,02,13 - 15 years,19179,2023,2023,2049
NA,Alaska,02,13 - 15 years,19179,2024,2024,2015
NA,Alaska,02,13 - 15 years,19179,2013,2013,896
NA,Alaska,02,13 - 15 years,19179,2014,2014,895
NA,Alaska,02,13 - 15 years,19179,2015,2015,894
NA,Alaska,02,13 - 15 years,19179,2016,2016,906
NA,Alaska,02,13 - 15 years,19179,2017,2017,844
NA,Alaska,02,13 - 15 years,19179,2018,2018,838
NA,Alaska,02,13 - 15 years,19179,2019,2019,776
NA,Alaska,02,13 - 15 years,19179,2020,2020,813
NA,Alaska,02,13 - 15 years,19179,2021,2021,752
NA,Alaska,02,13 - 15 years,19179,2022,2022,694
NA,Alaska,02,13 - 15 years,19179,2023,2023,706
NA,Alaska,02,13 - 15 years,19179,2024,2024,731
NA,Alaska,02,16 years and over,16+,2013,2013,1834
NA,Alaska,02,16 years and over,16+,2014,2014,1944
NA,Alaska,02,16 years and over,16+,2015,2015,1856
NA,Alaska,02,16 years and over,16+,2016,2016,1848
NA,Alaska,02,16 years and over,16+,2017,2017,1722
NA,Alaska,02,16 years and over,16+,2018,2018,1737
NA,Alaska,02,16 years and over,16+,2019,2019,1675
NA,Alaska,02,16 years and over,16+,2020,2020,1579
NA,Alaska,02,16 years and over,16+,2021,2021,1697
NA,Alaska,02,16 years and over,16+,2022,2022,1691
NA,Alaska,02,16 years and over,16+,2023,2023,1634
NA,Alaska,02,16 years and over,16+,2024,2024,1618
NA,Alaska,02,16 years and over,16+,2013,2013,666
NA,Alaska,02,16 years and over,16+,2014,2014,645
NA,Alaska,02,16 years and over,16+,2015,2015,663
NA,Alaska,02,16 years and over,16+,2016,2016,719
NA,Alaska,02,16 years and over,16+,2017,2017,688
NA,Alaska,02,16 years and over,16+,2018,2018,643
NA,Alaska,02,16 years and over,16+,2019,2019,636
NA,Alaska,02,16 years and over,16+,2020,2020,612
NA,Alaska,02,16 years and over,16+,2021,2021,654
NA,Alaska,02,16 years and over,16+,2022,2022,645
NA,Alaska,02,16 years and over,16+,2023,2023,626
NA,Alaska,02,16 years and over,16+,2024,2024,590
NA,Alaska,02,16 years and over,16+,2013,2013,183
NA,Alaska,02,16 years and over,16+,2014,2014,176
NA,Alaska,02,16 years and over,16+,2015,2015,187
NA,Alaska,02,16 years and over,16+,2016,2016,187
NA,Alaska,02,16 years and over,16+,2017,2017,185
NA,Alaska,02,16 years and over,16+,2018,2018,209
NA,Alaska,02,16 years and over,16+,2019,2019,221
NA,Alaska,02,16 years and over,16+,2020,2020,230
NA,Alaska,02,16 years and over,16+,2021,2021,219
NA,Alaska,02,16 years and over,16+,2022,2022,228
NA,Alaska,02,16 years and over,16+,2023,2023,187
NA,Alaska,02,16 years and over,16+,2024,2024,220
NA,Alaska,02,Not stated/Not on certificate,NR,2013,2013,182
NA,Alaska,02,Not stated/Not on certificate,NR,2014,2014,204
NA,Alaska,02,Not stated/Not on certificate,NR,2015,2015,217
NA,Alaska,02,Not stated/Not on certificate,NR,2016,2016,166
NA,Alaska,02,Not stated/Not on certificate,NR,2017,2017,156
NA,Alaska,02,Not stated/Not on certificate,NR,2018,2018,139
NA,Alaska,02,Not stated/Not on certificate,NR,2019,2019,169
NA,Alaska,02,Not stated/Not on certificate,NR,2020,2020,153
NA,Alaska,02,Not stated/Not on certificate,NR,2021,2021,168
NA,Alaska,02,Not stated/Not on certificate,NR,2022,2022,153
NA,Alaska,02,Not stated/Not on certificate,NR,2023,2023,152
NA,Alaska,02,Not stated/Not on certificate,NR,2024,2024,161
NA,Alaska,02,Excluded,999,2007,2007,11052
NA,Alaska,02,Excluded,999,2008,2008,11442
NA,Alaska,02,Excluded,999,2009,2009,11324
NA,Alaska,02,Excluded,999,2010,2010,11471
NA,Alaska,02,Excluded,999,2011,2011,11456
NA,Alaska,02,Excluded,999,2012,2012,11187
NA,Arizona,04,0 -  8 years,19176,2014,2014,3204
NA,Arizona,04,0 -  8 years,19176,2015,2015,2979
NA,Arizona,04,0 -  8 years,19176,2016,2016,2751
NA,Arizona,04,0 -  8 years,19176,2017,2017,2517
NA,Arizona,04,0 -  8 years,19176,2018,2018,2394
NA,Arizona,04,0 -  8 years,19176,2019,2019,2247
NA,Arizona,04,0 -  8 years,19176,2020,2020,1958
NA,Arizona,04,0 -  8 years,19176,2021,2021,1838
NA,Arizona,04,0 -  8 years,19176,2022,2022,1842
NA,Arizona,04,0 -  8 years,19176,2023,2023,1923
NA,Arizona,04,0 -  8 years,19176,2024,2024,2141
NA,Arizona,04,9 - 11 years,19177,2014,2014,13842
NA,Arizona,04,9 - 11 years,19177,2015,2015,13142
NA,Arizona,04,9 - 11 years,19177,2016,2016,12352
NA,Arizona,04,9 - 11 years,19177,2017,2017,11557
NA,Arizona,04,9 - 11 years,19177,2018,2018,11102
NA,Arizona,04,9 - 11 years,19177,2019,2019,10350
NA,Arizona,04,9 - 11 years,19177,2020,2020,9553
NA,Arizona,04,9 - 11 years,19177,2021,2021,9065
NA,Arizona,04,9 - 11 years,19177,2022,2022,8813
NA,Arizona,04,9 - 11 years,19177,2023,2023,8570
NA,Arizona,04,9 - 11 years,19177,2024,2024,8442
NA,Arizona,04,12 years,19178,2014,2014,22190
NA,Arizona,04,12 years,19178,2015,2015,21544
NA,Arizona,04,12 years,19178,2016,2016,21291
NA,Arizona,04,12 years,19178,2017,2017,21492
NA,Arizona,04,12 years,19178,2018,2018,21303
NA,Arizona,04,12 years,19178,2019,2019,21293
NA,Arizona,04,12 years,19178,2020,2020,20860
NA,Arizona,04,12 years,19178,2021,2021,21459
NA,Arizona,04,12 years,19178,2022,2022,22156
NA,Arizona,04,12 years,19178,2023,2023,22313
NA,Arizona,04,12 years,19178,2024,2024,23076
NA,Arizona,04,13 - 15 years,19179,2014,2014,20264
NA,Arizona,04,13 - 15 years,19179,2015,2015,20253
NA,Arizona,04,13 - 15 years,19179,2016,2016,20085
NA,Arizona,04,13 - 15 years,19179,2017,2017,19218
NA,Arizona,04,13 - 15 years,19179,2018,2018,18661
NA,Arizona,04,13 - 15 years,19179,2019,2019,18249
NA,Arizona,04,13 - 15 years,19179,2020,2020,17562
NA,Arizona,04,13 - 15 years,19179,2021,2021,17105
NA,Arizona,04,13 - 15 years,19179,2022,2022,16619
NA,Arizona,04,13 - 15 years,19179,2023,2023,15923
NA,Arizona,04,13 - 15 years,19179,2024,2024,15138
NA,Arizona,04,13 - 15 years,19179,2014,2014,6996
NA,Arizona,04,13 - 15 years,19179,2015,2015,6952
NA,Arizona,04,13 - 15 years,19179,2016,2016,7173
NA,Arizona,04,13 - 15 years,19179,2017,2017,6756
NA,Arizona,04,13 - 15 years,19179,2018,2018,6887
NA,Arizona,04,13 - 15 years,19179,2019,2019,6803
NA,Arizona,04,13 - 15 years,19179,2020,2020,6703
NA,Arizona,04,13 - 15 years,19179,2021,2021,6807
NA,Arizona,04,13 - 15 years,19179,2022,2022,6766
NA,Arizona,04,13 - 15 years,19179,2023,2023,6729
NA,Arizona,04,13 - 15 years,19179,2024,2024,6483
NA,Arizona,04,16 years and over,16+,2014,2014,13531
NA,Arizona,04,16 years and over,16+,2015,2015,13479
NA,Arizona,04,16 years and over,16+,2016,2016,13799
NA,Arizona,04,16 years and over,16+,2017,2017,13019
NA,Arizona,04,16 years and over,16+,2018,2018,13326
NA,Arizona,04,16 years and over,16+,2019,2019,13466
NA,Arizona,04,16 years and over,16+,2020,2020,13262
NA,Arizona,04,16 years and over,16+,2021,2021,14283
NA,Arizona,04,16 years and over,16+,2022,2022,14682
NA,Arizona,04,16 years and over,16+,2023,2023,14869
NA,Arizona,04,16 years and over,16+,2024,2024,15355
NA,Arizona,04,16 years and over,16+,2014,2014,5038
NA,Arizona,04,16 years and over,16+,2015,2015,5131
NA,Arizona,04,16 years and over,16+,2016,2016,4984
NA,Arizona,04,16 years and over,16+,2017,2017,5141
NA,Arizona,04,16 years and over,16+,2018,2018,5111
NA,Arizona,04,16 years and over,16+,2019,2019,5073
NA,Arizona,04,16 years and over,16+,2020,2020,5026
NA,Arizona,04,16 years and over,16+,2021,2021,5313
NA,Arizona,04,16 years and over,16+,2022,2022,5534
NA,Arizona,04,16 years and over,16+,2023,2023,5428
NA,Arizona,04,16 years and over,16+,2024,2024,5652
NA,Arizona,04,16 years and over,16+,2014,2014,1465
NA,Arizona,04,16 years and over,16+,2015,2015,1476
NA,Arizona,04,16 years and over,16+,2016,2016,1534
NA,Arizona,04,16 years and over,16+,2017,2017,1594
NA,Arizona,04,16 years and over,16+,2018,2018,1575
NA,Arizona,04,16 years and over,16+,2019,2019,1556
NA,Arizona,04,16 years and over,16+,2020,2020,1641
NA,Arizona,04,16 years and over,16+,2021,2021,1700
NA,Arizona,04,16 years and over,16+,2022,2022,1746
NA,Arizona,04,16 years and over,16+,2023,2023,1805
NA,Arizona,04,16 years and over,16+,2024,2024,1881
NA,Arizona,04,Not stated/Not on certificate,NR,2014,2014,357
NA,Arizona,04,Not stated/Not on certificate,NR,2015,2015,395
NA,Arizona,04,Not stated/Not on certificate,NR,2016,2016,551
NA,Arizona,04,Not stated/Not on certificate,NR,2017,2017,578
NA,Arizona,04,Not stated/Not on certificate,NR,2018,2018,364
NA,Arizona,04,Not stated/Not on certificate,NR,2019,2019,338
NA,Arizona,04,Not stated/Not on certificate,NR,2020,2020,382
NA,Arizona,04,Not stated/Not on certificate,NR,2021,2021,346
NA,Arizona,04,Not stated/Not on certificate,NR,2022,2022,389
NA,Arizona,04,Not stated/Not on certificate,NR,2023,2023,536
NA,Arizona,04,Not stated/Not on certificate,NR,2024,2024,543
NA,Arizona,04,Excluded,999,2007,2007,102981
NA,Arizona,04,Excluded,999,2008,2008,99442
NA,Arizona,04,Excluded,999,2009,2009,92798
NA,Arizona,04,Excluded,999,2010,2010,87477
NA,Arizona,04,Excluded,999,2011,2011,85543
NA,Arizona,04,Excluded,999,2012,2012,86441
NA,Arizona,04,Excluded,999,2013,2013,85600
NA,Arkansas,05,0 -  8 years,19176,2014,2014,1029
NA,Arkansas,05,0 -  8 years,19176,2015,2015,999
NA,Arkansas,05,0 -  8 years,19176,2016,2016,928
NA,Arkansas,05,0 -  8 years,19176,2017,2017,872
NA,Arkansas,05,0 -  8 years,19176,2018,2018,860
NA,Arkansas,05,0 -  8 years,19176,2019,2019,799
NA,Arkansas,05,0 -  8 years,19176,2020,2020,823
NA,Arkansas,05,0 -  8 years,19176,2021,2021,784
NA,Arkansas,05,0 -  8 years,19176,2022,2022,781
NA,Arkansas,05,0 -  8 years,19176,2023,2023,793
NA,Arkansas,05,0 -  8 years,19176,2024,2024,901
NA,Arkansas,05,9 - 11 years,19177,2014,2014,5039
NA,Arkansas,05,9 - 11 years,19177,2015,2015,4887
NA,Arkansas,05,9 - 11 years,19177,2016,2016,4724
NA,Arkansas,05,9 - 11 years,19177,2017,2017,4575
NA,Arkansas,05,9 - 11 years,19177,2018,2018,4301
NA,Arkansas,05,9 - 11 years,19177,2019,2019,3964
NA,Arkansas,05,9 - 11 years,19177,2020,2020,3672
NA,Arkansas,05,9 - 11 years,19177,2021,2021,3507
NA,Arkansas,05,9 - 11 years,19177,2022,2022,3368
NA,Arkansas,05,9 - 11 years,19177,2023,2023,3319
NA,Arkansas,05,9 - 11 years,19177,2024,2024,3265
NA,Arkansas,05,12 years,19178,2014,2014,12141
NA,Arkansas,05,12 years,19178,2015,2015,12750
NA,Arkansas,05,12 years,19178,2016,2016,12394
NA,Arkansas,05,12 years,19178,2017,2017,12520
NA,Arkansas,05,12 years,19178,2018,2018,11959
NA,Arkansas,05,12 years,19178,2019,2019,12227
NA,Arkansas,05,12 years,19178,2020,2020,11853
NA,Arkansas,05,12 years,19178,2021,2021,12079
NA,Arkansas,05,12 years,19178,2022,2022,11851
NA,Arkansas,05,12 years,19178,2023,2023,11943
NA,Arkansas,05,12 years,19178,2024,2024,12057
NA,Arkansas,05,13 - 15 years,19179,2014,2014,9438
NA,Arkansas,05,13 - 15 years,19179,2015,2015,9325
NA,Arkansas,05,13 - 15 years,19179,2016,2016,9164
NA,Arkansas,05,13 - 15 years,19179,2017,2017,8834
NA,Arkansas,05,13 - 15 years,19179,2018,2018,8566
NA,Arkansas,05,13 - 15 years,19179,2019,2019,8350
NA,Arkansas,05,13 - 15 years,19179,2020,2020,7666
NA,Arkansas,05,13 - 15 years,19179,2021,2021,7419
NA,Arkansas,05,13 - 15 years,19179,2022,2022,7064
NA,Arkansas,05,13 - 15 years,19179,2023,2023,6886
NA,Arkansas,05,13 - 15 years,19179,2024,2024,6563
NA,Arkansas,05,13 - 15 years,19179,2014,2014,2755
NA,Arkansas,05,13 - 15 years,19179,2015,2015,2861
NA,Arkansas,05,13 - 15 years,19179,2016,2016,2807
NA,Arkansas,05,13 - 15 years,19179,2017,2017,2723
NA,Arkansas,05,13 - 15 years,19179,2018,2018,2978
